,GAUL,Year,NDVI
2557,221,2018,
2558,221,2019,
2559,221,2020,
2560,223,2001,0.6021480242209355
2561,223,2002,0.5974730587224902
2562,223,2003,0.5719883046626998
2563,223,2004,0.5741891928649339
2564,223,2005,0.598175832435654
2565,223,2006,0.581114912749673
2566,223,2007,0.6232324909651089
2567,223,2008,0.6245242482929809
2568,223,2009,0.6127733940334842
2569,223,2010,0.5873146448981267
2570,223,2011,0.6371811618066066
2571,223,2012,0.5857875211607312
2572,223,2013,0.5976439984826518
2573,223,2014,
2574,223,2015,
2575,223,2016,
2576,223,2017,
2577,223,2018,
2578,223,2019,
2579,223,2020,
2580,224,2001,0.6920803073085359
2581,224,2002,0.6779661277336576
2582,224,2003,0.6678088585667586
2583,224,2004,0.6690267776845106
2584,224,2005,0.6753947143382791
2585,224,2006,0.6676143186486169
2586,224,2007,0.7058527488585584
2587,224,2008,0.6959048335248953
2588,224,2009,0.6891351495595798
2589,224,2010,0.6753282598275302
2590,224,2011,0.7188121305193738
2591,224,2012,0.7077600253123536
2592,224,2013,0.6594603555479374
2593,224,2014,
2594,224,2015,
2595,224,2016,
2596,224,2017,
2597,224,2018,
2598,224,2019,
2599,224,2020,
2600,225,2001,0.597735058107636
2601,225,2002,0.5621085602705028
2602,225,2003,0.5834430621219745
2603,225,2004,0.5720381053115073
2604,225,2005,0.589067934002836
2605,225,2006,0.5782364191821295
2606,225,2007,0.6076984834310393
2607,225,2008,0.6029315122450528
2608,225,2009,0.5870156987353825
2609,225,2010,0.6040076939856368
2610,225,2011,0.6379159492807198
2611,225,2012,0.5944147140346473
2612,225,2013,0.5997149133553847
2613,225,2014,
2614,225,2015,
2615,225,2016,
2616,225,2017,
2617,225,2018,
2618,225,2019,
2619,225,2020,
2620,226,2001,0.27748399055819667
2621,226,2002,0.28385975844819655
2622,226,2003,0.27486902175876665
2623,226,2004,0.2749250365219644
2624,226,2005,0.27705724685965705
2625,226,2006,0.2751915330042767
2626,226,2007,0.28168736252421395
2627,226,2008,0.26420875129092875
2628,226,2009,0.25484334014122717
2629,226,2010,0.24893110981664504
2630,226,2011,0.24615665715581256
2631,226,2012,0.2689051824682387
2632,226,2013,0.2805387149849612
2633,226,2014,
2634,226,2015,
2635,226,2016,
2636,226,2017,
2637,226,2018,
2638,226,2019,
2639,226,2020,
2640,227,2001,0.3897501857685761
2641,227,2002,0.3748284355985454
2642,227,2003,0.3614278111907387
2643,227,2004,0.3643160019777903
2644,227,2005,0.35785809980481903
2645,227,2006,0.3886223034319243
2646,227,2007,0.358350824304332
2647,227,2008,0.37197753240757736
2648,227,2009,0.3694035147978029
2649,227,2010,0.36793651629073204
2650,227,2011,0.39772132275151956
2651,227,2012,0.3798332981341135
2652,227,2013,0.3733104731300651
2653,227,2014,
2654,227,2015,
2655,227,2016,
2656,227,2017,
2657,227,2018,
2658,227,2019,
2659,227,2020,
2660,229,2001,0.5095390237707093
2661,229,2002,0.501253162650375
2662,229,2003,0.5071762985431592
2663,229,2004,0.5201597089764204
2664,229,2005,0.4791377101073248
2665,229,2006,0.5081530434703829
2666,229,2007,0.5169084709044965
2667,229,2008,0.5093201058758708
2668,229,2009,0.5018611340826258
2669,229,2010,0.5250605983881718
2670,229,2011,0.5322007992936587
2671,229,2012,0.5120348837398473
2672,229,2013,0.5363896681788248
2673,229,2014,
2674,229,2015,
2675,229,2016,
2676,229,2017,
2677,229,2018,
2678,229,2019,
2679,229,2020,
2680,231,2001,0.685608275158538
2681,231,2002,0.6791689062453985
2682,231,2003,0.6888622304608908
2683,231,2004,0.6665889487182227
2684,231,2005,0.6874121514144084
2685,231,2006,0.6795740646544021
2686,231,2007,0.6831972311761211
2687,231,2008,0.7031643564724779
2688,231,2009,0.6727688221478839
2689,231,2010,0.6933674878850732
2690,231,2011,0.6862676254952625
2691,231,2012,0.6552945513069669
2692,231,2013,0.6801870696518897
2693,231,2014,
2694,231,2015,
2695,231,2016,
2696,231,2017,
2697,231,2018,
2698,231,2019,
2699,231,2020,
2700,233,2001,0.7829969515532564
2701,233,2002,0.7727395143762408
2702,233,2003,0.7766024320374704
2703,233,2004,0.793025806828112
2704,233,2005,0.7801070971919243
2705,233,2006,0.773850302989231
2706,233,2007,0.7563209001916663
2707,233,2008,0.7416285775700335
2708,233,2009,0.782942833591408
2709,233,2010,0.7733604425882259
2710,233,2011,0.792227420695411
2711,233,2012,0.7732943361555442
2712,233,2013,0.7781787310156467
2713,233,2014,
2714,233,2015,
2715,233,2016,
2716,233,2017,
2717,233,2018,
2718,233,2019,
2719,233,2020,
2720,236,2001,0.43566240605402823
2721,236,2002,0.4589646009808905
2722,236,2003,0.4503447256054504
2723,236,2004,0.4542658020584796
2724,236,2005,0.45952555973573467
2725,236,2006,0.439833870285504
2726,236,2007,0.4649450245604297
2727,236,2008,0.45412118002253593
2728,236,2009,0.449918791778315
2729,236,2010,0.444417878114518
2730,236,2011,0.4690715910359793
2731,236,2012,0.44938819358258747
2732,236,2013,0.4562971403461709
2733,236,2014,
2734,236,2015,
2735,236,2016,
2736,236,2017,
2737,236,2018,
2738,236,2019,
2739,236,2020,
2740,237,2001,0.5774389668888379
2741,237,2002,0.5641122809964457
2742,237,2003,0.557052613570442
2743,237,2004,0.5436504997729551
2744,237,2005,0.5517388222683911
2745,237,2006,0.5465889135495273
2746,237,2007,0.5827487149974745
2747,237,2008,0.5565291649870144
2748,237,2009,0.5416064777802002
2749,237,2010,0.5385622614801825
2750,237,2011,0.6109499634786602
2751,237,2012,0.5563890901880945
2752,237,2013,0.5308641738250852
2753,237,2014,
2754,237,2015,
2755,237,2016,
2756,237,2017,
2757,237,2018,
2758,237,2019,
2759,237,2020,
2760,240,2001,0.6143805213246573
2761,240,2002,0.6085415377636434
2762,240,2003,0.6274692443223661
2763,240,2004,0.6033922455540949
2764,240,2005,0.5901251801787225
2765,240,2006,0.6221113330282202
2766,240,2007,0.617837400752857
2767,240,2008,0.6242349185602003
2768,240,2009,0.6370386538613083
2769,240,2010,0.629664041784665
2770,240,2011,0.6555344550680989
2771,240,2012,0.6341308302973249
2772,240,2013,0.6277111734436226
2773,240,2014,
2774,240,2015,
2775,240,2016,
2776,240,2017,
2777,240,2018,
2778,240,2019,
2779,240,2020,
2780,242,2001,0.6474611114442906
2781,242,2002,0.6329160445385823
2782,242,2003,0.6699579258322522
2783,242,2004,0.6509352600740784
2784,242,2005,0.6636371148250166
2785,242,2006,0.6444590653032933
2786,242,2007,0.6690633278026267
2787,242,2008,0.6435298568005111
2788,242,2009,0.6601638486588959
2789,242,2010,0.6779706276372629
2790,242,2011,0.6419257022727025
2791,242,2012,0.6811500390226408
2792,242,2013,0.6724054941055272
2793,242,2014,
2794,242,2015,
2795,242,2016,
2796,242,2017,
2797,242,2018,
2798,242,2019,
2799,242,2020,
2800,243,2001,0.5254606531042478
2801,243,2002,0.5432886842032818
2802,243,2003,0.5456098697161207
2803,243,2004,0.5201524234706631
2804,243,2005,0.5205153689345233
2805,243,2006,0.5386658664822862
2806,243,2007,0.5294081259070569
2807,243,2008,0.5320877619161534
2808,243,2009,0.5426084643266236
2809,243,2010,0.5476245157007122
2810,243,2011,0.5449489864978675
2811,243,2012,0.5418438937172486
2812,243,2013,0.5434353079584336
2813,243,2014,
2814,243,2015,
2815,243,2016,
2816,243,2017,
2817,243,2018,
2818,243,2019,
2819,243,2020,
2820,246,2001,0.3607673223549319
2821,246,2002,0.3615950316083476
2822,246,2003,0.35620383218103663
2823,246,2004,0.38533949444050214
2824,246,2005,0.3902455274382648
2825,246,2006,0.38246259865803695
2826,246,2007,0.37970799184678933
2827,246,2008,0.3895213525880303
2828,246,2009,0.38528235144001693
2829,246,2010,0.3808691287924568
2830,246,2011,0.3922034925746529
2831,246,2012,0.3842133584266499
2832,246,2013,0.37209464446762813
2833,246,2014,
2834,246,2015,
2835,246,2016,
2836,246,2017,
2837,246,2018,
2838,246,2019,
2839,246,2020,
2840,248,2001,0.18696983343476523
2841,248,2002,0.17702858267091148
2842,248,2003,0.19438517159173554
2843,248,2004,0.19249675384802548
2844,248,2005,0.18397271939066642
2845,248,2006,0.1892815728843437
2846,248,2007,0.19332689559799512
2847,248,2008,0.18203930693455506
2848,248,2009,0.19975672846105477
2849,248,2010,0.18411916021130934
2850,248,2011,0.19885729761116644
2851,248,2012,0.2080244948796708
2852,248,2013,0.18688789275691264
2853,248,2014,
2854,248,2015,
2855,248,2016,
2856,248,2017,
2857,248,2018,
2858,248,2019,
2859,248,2020,
2860,249,2001,0.37626205791649586
2861,249,2002,0.36700472017468666
2862,249,2003,0.36447749626446474
2863,249,2004,0.36304825466329976
2864,249,2005,0.3616789857996139
2865,249,2006,0.37524020872105796
2866,249,2007,0.3709623397601347
2867,249,2008,0.3698434192813019
2868,249,2009,0.3867521335076338
2869,249,2010,0.40188458853607417
2870,249,2011,0.41285302220454606
2871,249,2012,0.37364840656807496
2872,249,2013,0.40527040340646564
2873,249,2014,
2874,249,2015,
2875,249,2016,
2876,249,2017,
2877,249,2018,
2878,249,2019,
2879,249,2020,
2880,250,2001,-0.03985408025197288
2881,250,2002,-0.024405999225661668
2882,250,2003,-0.023191848129941656
2883,250,2004,-0.02378257931546364
2884,250,2005,-0.027468601697888367
2885,250,2006,-0.035297598687085256
2886,250,2007,-0.030383321011115544
2887,250,2008,-0.04456863081451088
2888,250,2009,-0.023163657131078333
2889,250,2010,-0.0290580582483963
2890,250,2011,-0.04875304636179861
2891,250,2012,-0.03174393406229597
2892,250,2013,-0.03037484280358187
2893,250,2014,
2894,250,2015,
2895,250,2016,
2896,250,2017,
2897,250,2018,
2898,250,2019,
2899,250,2020,
2900,254,2001,0.49837829164542563
2901,254,2002,0.48960356636755814
2902,254,2003,0.44633123931919516
2903,254,2004,0.47039249009725426
2904,254,2005,0.4648997977583795
2905,254,2006,0.46357872455429194
2906,254,2007,0.4896149418469807
2907,254,2008,0.5031481220399736
2908,254,2009,0.4539256507269846
2909,254,2010,0.4610694566169431
2910,254,2011,0.475429080087457
2911,254,2012,0.4635810117381996
2912,254,2013,0.46804220564809623
2913,254,2014,
2914,254,2015,
2915,254,2016,
2916,254,2017,
2917,254,2018,
2918,254,2019,
2919,254,2020,
2920,255,2001,0.0903342963095735
2921,255,2002,0.08785141474375459
2922,255,2003,0.08074140720503727
2923,255,2004,0.07122718020736692
2924,255,2005,0.06868607790318339
2925,255,2006,0.07008531336101582
2926,255,2007,0.07142265800142684
2927,255,2008,0.07205044142485945
2928,255,2009,0.07981282011867386
2929,255,2010,0.08062968867748274
2930,255,2011,0.08026520353962809
2931,255,2012,0.08978968843654932
2932,255,2013,0.08794427772889596
2933,255,2014,
2934,255,2015,
2935,255,2016,
2936,255,2017,
2937,255,2018,
2938,255,2019,
2939,255,2020,
2940,256,2001,0.5980987673279272
2941,256,2002,0.6036595802847717
2942,256,2003,0.6042432096924946
2943,256,2004,0.6072223507555722
2944,256,2005,0.6143187771431328
2945,256,2006,0.6182216910622887
2946,256,2007,0.6271843927920808
2947,256,2008,0.5952340210193455
2948,256,2009,0.5992355970188451
2949,256,2010,0.5866993544483083
2950,256,2011,0.610057712721194
2951,256,2012,0.6176758084676314
2952,256,2013,0.583979678312247
2953,256,2014,
2954,256,2015,
2955,256,2016,
2956,256,2017,
2957,256,2018,
2958,256,2019,
2959,256,2020,
2960,257,2001,0.5121517014148016
2961,257,2002,0.5209978227407436
2962,257,2003,0.5042071900616502
2963,257,2004,0.5027202924001011
2964,257,2005,0.4940867635274822
2965,257,2006,0.5063506741404841
2966,257,2007,0.5220070997712
2967,257,2008,0.5140327104352574
2968,257,2009,0.4995632228608276
2969,257,2010,0.5114879137078291
2970,257,2011,0.5169498140622631
2971,257,2012,0.49737660516339616
2972,257,2013,0.5018677727097544
2973,257,2014,
2974,257,2015,
2975,257,2016,
2976,257,2017,
2977,257,2018,
2978,257,2019,
2979,257,2020,
2980,260,2001,0.714839976952255
2981,260,2002,0.6984207808989576
2982,260,2003,0.7047140699113515
2983,260,2004,0.6808562889661355
2984,260,2005,0.6887001032607717
2985,260,2006,0.6974680980447632
2986,260,2007,0.695665035159359
2987,260,2008,0.6650905520970779
2988,260,2009,0.6881936663860424
2989,260,2010,0.7003823778656031
2990,260,2011,0.7020255715748945
2991,260,2012,0.7117788300428902
2992,260,2013,0.7333360222147172
2993,260,2014,
2994,260,2015,
2995,260,2016,
2996,260,2017,
2997,260,2018,
2998,260,2019,
2999,260,2020,
3000,261,2001,0.12759602012511018
3001,261,2002,0.14921431906396507
3002,261,2003,0.142769138009416
3003,261,2004,0.14310688722963244
3004,261,2005,0.13527292724012252
3005,261,2006,0.13021054907919574
3006,261,2007,0.13328298429025495
3007,261,2008,0.12106877920517593
3008,261,2009,0.14785898563811314
3009,261,2010,0.13740452154615831
3010,261,2011,0.11994042021616387
3011,261,2012,0.13266315175347018
3012,261,2013,0.1352619135506037
3013,261,2014,
3014,261,2015,
3015,261,2016,
3016,261,2017,
3017,261,2018,
3018,261,2019,
3019,261,2020,
3020,262,2001,0.4607216791857049
3021,262,2002,0.44895963350438484
3022,262,2003,0.4740466996765684
3023,262,2004,0.4750365917208638
3024,262,2005,0.4940901870949405
3025,262,2006,0.4737128611033307
3026,262,2007,0.4948719666968972
3027,262,2008,0.4808585376652655
3028,262,2009,0.46455424563561204
3029,262,2010,0.4698454481146775
3030,262,2011,0.4845826133315578
3031,262,2012,0.4530012757666393
3032,262,2013,0.4753328779259131
3033,262,2014,
3034,262,2015,
3035,262,2016,
3036,262,2017,
3037,262,2018,
3038,262,2019,
3039,262,2020,
3040,263,2001,0.6765616808931986
3041,263,2002,0.6848721165433415
3042,263,2003,0.6668309647350553
3043,263,2004,0.6751697443426042
3044,263,2005,0.6846973477707934
3045,263,2006,0.6793427136854392
3046,263,2007,0.6689702902413949
3047,263,2008,0.6722372950462511
3048,263,2009,0.6749753552601231
3049,263,2010,0.6702270277963024
3050,263,2011,0.6911179458527205
3051,263,2012,0.6763290316574464
3052,263,2013,0.6705261400433664
3053,263,2014,
3054,263,2015,
3055,263,2016,
3056,263,2017,
3057,263,2018,
3058,263,2019,
3059,263,2020,
3060,264,2001,0.6506036210500085
3061,264,2002,0.6492508396976203
3062,264,2003,0.6626108854030269
3063,264,2004,0.6383564266677025
3064,264,2005,0.6302982418865157
3065,264,2006,0.6549857212319012
3066,264,2007,0.648427750240997
3067,264,2008,0.6437907508351884
3068,264,2009,0.668881461260496
3069,264,2010,0.6407055197862536
3070,264,2011,0.6319199031184003
3071,264,2012,0.6430212066593004
3072,264,2013,0.6402337689627976
3073,264,2014,
3074,264,2015,
3075,264,2016,
3076,264,2017,
3077,264,2018,
3078,264,2019,
3079,264,2020,
3080,269,2001,0.13825692815406845
3081,269,2002,0.1327896969485909
3082,269,2003,0.12714324554057913
3083,269,2004,0.12280375430706066
3084,269,2005,0.12206905138835196
3085,269,2006,0.11924167213611243
3086,269,2007,0.12245443016202162
3087,269,2008,0.12337814208128517
3088,269,2009,0.126232657105708
3089,269,2010,0.12949440258960868
3090,269,2011,0.12698494692216764
3091,269,2012,0.13412545363692344
3092,269,2013,0.1321999301341551
3093,269,2014,
3094,269,2015,
3095,269,2016,
3096,269,2017,
3097,269,2018,
3098,269,2019,
3099,269,2020,
